cpg,gene_genomic_context,statistical_rank,candidate_priority_score,robust_contrasts,tier1_contrasts,tier2_contrasts,tier3_contrasts,same_direction_contrasts,max_n_datasets,best_fdr,best_neg_log10_fdr,mean_i2,min_i2,strongest_contrast,strongest_supported_contrast,top_random_effect,top_effect_direction,max_abs_meta_effect,strict_internal_support_subset,likely_dataset_sensitive,priority_label,best_nonzero_folds,all5_any_run,r2_disease_group,r2_dataset,disease_r2_after_dataset,dataset_warning,UCSC_RefGene_Name,chr,pos,Relation_to_Island,UCSC_RefGene_Group,Regulatory_Feature_Group,Enhancer,DHS,DMR
cg00631329,intergenic/no-gene,304,17.845815840273435,1,0,0,1,1,3,0.06190014363224257,1.2083083432477657,0,0,fibrosis_vs_nonfibrosis,Fibrosis vs non-fibrosis,-0.03346082321609077,lower methylation in case/higher stage,0.03346082321609077,FALSE,TRUE,stage_all5,6,TRUE,0.02393556277309615,0.10623690466504283,0.01755884374710369,dataset_r2_gt_disease_r2,NA,chr6,26305371,OpenSea,NA,Promoter_Associated_Cell_type_specific,NA,NA,NA
cg16536855,HK1,305,17.646313966493423,1,0,0,1,1,5,0.02303608218593934,1.6375913807048907,0,0,disease_vs_healthy,Disease vs healthy,0.01974360765657198,higher methylation in case/higher stage,0.01974360765657198,FALSE,TRUE,stable_secondary,4,FALSE,0.3603718023377809,0.45024276033166055,0.00963051342401538,dataset_r2_gt_disease_r2,HK1;HK1;HK1,chr10,71038317,OpenSea,5'UTR;5'UTR;5'UTR,NA,TRUE,NA,NA
cg16506815,intergenic/no-gene,306,17.414186999011125,1,0,1,0,1,3,3.5576353353271696e-4,3.4488385700158917,0,0,advanced_vs_nonadvanced,Advanced vs non-advanced,0.06144668064507132,higher methylation in case/higher stage,0.06144668064507132,FALSE,TRUE,stable_secondary,5,TRUE,0.05699603080908574,0.06090710613230798,0.03005677557281017,dataset_r2_gt_disease_r2,NA,chr2,162101123,N_Shore,NA,Promoter_Associated,NA,TRUE,RDMR
cg19815989,PDXK,307,15.81851415148153,1,0,0,1,1,3,4.873454620474177e-4,3.3121630735450447,0,0,advanced_vs_nonadvanced,Advanced vs non-advanced,-0.04730608150740553,lower methylation in case/higher stage,0.04730608150740553,FALSE,TRUE,stable_secondary,4,FALSE,0.0894064316026928,0.13146699776039553,0.01889239418221927,dataset_r2_gt_disease_r2,PDXK,chr21,45161359,OpenSea,Body,NA,NA,TRUE,NA
cg25461186,MLXIP,308,15.727895774635478,1,0,1,0,1,3,6.565861999210233e-4,3.182708249479253,0,0,advanced_vs_nonadvanced,Advanced vs non-advanced,0.03337061088574435,higher methylation in case/higher stage,0.03337061088574435,FALSE,TRUE,stable_secondary,4,FALSE,0.3864347753158944,0.41537340822141,0.05374242921125982,dataset_r2_gt_disease_r2,MLXIP,chr12,122518089,S_Shore,Body,NA,NA,TRUE,RDMR
cg24834394,intergenic/no-gene,309,15.562967032076209,1,0,0,1,1,3,0.00112954682688209,2.947095760108869,0,0,advanced_vs_nonadvanced,Advanced vs non-advanced,-0.04114174111462104,lower methylation in case/higher stage,0.04114174111462104,FALSE,TRUE,stable_secondary,4,FALSE,0.09288502050717916,0.21089739635538693,0.01953380398914686,dataset_r2_gt_disease_r2,NA,chr12,12620789,OpenSea,NA,Unclassified_Cell_type_specific,NA,NA,NA
cg20300514,C1orf86/LOC100128003,310,15.541173538776205,1,0,1,0,1,3,0.00121349447054095,2.9159621982517203,0,0,advanced_vs_nonadvanced,Advanced vs non-advanced,0.03842942217712902,higher methylation in case/higher stage,0.03842942217712902,FALSE,TRUE,stable_secondary,4,FALSE,0.11090452605837146,0.131814270753179,0.02576192847506331,dataset_r2_gt_disease_r2,C1orf86;LOC100128003,chr1,2120985,N_Shore,Body;Body,Promoter_Associated,NA,NA,NA
cg08322580,intergenic/no-gene,311,15.285409774018971,1,0,1,0,0,5,0.00281458655363972,2.550585391455676,0,0,disease_vs_healthy,Disease vs healthy,0.03654149365303304,higher methylation in case/higher stage,0.03654149365303304,FALSE,TRUE,stable_secondary,4,FALSE,0.04960525873437775,0.08809354023794923,0.03509426753997657,dataset_r2_gt_disease_r2,NA,chr14,70690538,OpenSea,NA,NA,NA,NA,NA
cg21695830,RBMXL1/CCBL2,312,15.230495155429622,1,0,1,0,1,3,0.00337181752578114,2.472135936328031,0,0,advanced_vs_nonadvanced,Advanced vs non-advanced,-0.04050559106916075,lower methylation in case/higher stage,0.04050559106916075,FALSE,TRUE,stable_secondary,4,FALSE,0.04678178108517513,0.11057653467334812,0.02657449570675735,dataset_r2_gt_disease_r2,RBMXL1;RBMXL1;CCBL2;CCBL2,chr1,89457462,N_Shore,5'UTR;5'UTR;5'UTR;5'UTR,Promoter_Associated_Cell_type_specific,NA,NA,NA
cg20666533,PCDH9,313,15.155718863531902,1,0,0,1,1,3,0.0043120852454187,2.365312662188431,0,0,fibrosis_vs_nonfibrosis,Fibrosis vs non-fibrosis,0.03280965104564946,higher methylation in case/higher stage,0.03280965104564946,FALSE,TRUE,stable_secondary,4,FALSE,0.45682879526971754,0.5704280114984246,0.00949691780058026,dataset_r2_gt_disease_r2,PCDH9;PCDH9,chr13,67714028,OpenSea,Body;Body,NA,NA,NA,NA
cg21739934,intergenic/no-gene,314,14.946162795545462,1,0,0,1,1,3,0.00859118654531522,2.0659468507792287,0,0,advanced_vs_nonadvanced,Advanced vs non-advanced,-0.03506534464557698,lower methylation in case/higher stage,0.03506534464557698,FALSE,TRUE,stable_secondary,4,FALSE,0.14493764841515577,0.49683304155875846,0.01837219036035037,dataset_r2_gt_disease_r2,NA,chr11,116371391,Island,NA,NA,TRUE,NA,NA
cg09061684,intergenic/no-gene,315,14.739739829107442,1,0,0,1,1,5,0.0929478222570886,1.031760781177817,49.649854354340576,49.649854354340576,disease_vs_healthy,Disease vs healthy,-0.04096937351976947,lower methylation in case/higher stage,0.04096937351976947,FALSE,TRUE,stable_secondary,4,FALSE,0.05905781080404416,0.0962955668255767,0.01175578024873071,dataset_r2_gt_disease_r2,NA,chr2,8724011,Island,NA,Unclassified,TRUE,TRUE,NA
cg07385778,intergenic/no-gene,316,14.71234476976997,1,0,1,0,1,3,0.01853868393844833,1.731921099671388,0,0,advanced_vs_nonadvanced,Advanced vs non-advanced,0.02801993582439534,higher methylation in case/higher stage,0.02801993582439534,FALSE,TRUE,stable_secondary,4,FALSE,0.31565599991357857,0.3259170051024014,0.0510949268375474,dataset_r2_gt_disease_r2,NA,chr3,72320634,OpenSea,NA,NA,TRUE,NA,NA
cg19985056,intergenic/no-gene,317,14.69240101615152,1,0,1,0,0,5,0.01979565958704519,1.7034300230736004,0,0,disease_vs_healthy,Disease vs healthy,-0.02866363034242682,lower methylation in case/higher stage,0.02866363034242682,FALSE,TRUE,stable_secondary,4,FALSE,0.04595717929219475,0.11135970877956124,0.02195568734660208,dataset_r2_gt_disease_r2,NA,chr5,56595244,OpenSea,NA,Unclassified,NA,NA,NA
cg01517571,ACOT11/FAM151A,318,14.473707212946136,1,0,0,1,1,3,0.04064336858761428,1.3910103042087627,0,0,fibrosis_vs_nonfibrosis,Fibrosis vs non-fibrosis,-0.03742194377064793,lower methylation in case/higher stage,0.03742194377064793,FALSE,TRUE,stable_secondary,4,FALSE,0.037818271781447,0.10183872140544292,0.01317233601023412,dataset_r2_gt_disease_r2,ACOT11;FAM151A,chr1,55089959,OpenSea,Body;TSS1500,NA,NA,NA,NA
cg20577307,intergenic/no-gene,319,14.268646594137795,1,0,0,1,1,3,0.07978723903120284,1.0980665630539936,0,0,fibrosis_vs_nonfibrosis,Fibrosis vs non-fibrosis,0.02635923029113648,higher methylation in case/higher stage,0.02635923029113648,FALSE,TRUE,stable_secondary,4,FALSE,0.27498854475415707,0.3283206588187296,0.01230057913265292,dataset_r2_gt_disease_r2,NA,chr13,59301673,OpenSea,NA,NA,TRUE,NA,NA
cg23482746,C15orf27,320,14.256499231062982,1,0,0,1,1,3,0.08303989909318821,1.0807131872328304,0,0,advanced_vs_nonadvanced,Advanced vs non-advanced,0.02079215997178335,higher methylation in case/higher stage,0.02079215997178335,FALSE,TRUE,stable_secondary,4,FALSE,0.3059817463129029,0.4420183872030128,0.00795817010912602,dataset_r2_gt_disease_r2,C15orf27,chr15,76478102,OpenSea,Body,NA,TRUE,TRUE,NA
cg10815657,PPAP2C,321,13.691111899878418,1,0,1,0,1,3,0.06992471819894186,1.1553692751872704,12.352931855053392,12.352931855053392,fibrosis_vs_nonfibrosis,Fibrosis vs non-fibrosis,-0.04688836384192162,lower methylation in case/higher stage,0.04688836384192162,FALSE,TRUE,stable_secondary,4,FALSE,0.04686385526421565,0.11116337334250738,0.02866397752900747,dataset_r2_gt_disease_r2,PPAP2C;PPAP2C;PPAP2C,chr19,289902,N_Shore,Body;Body;5'UTR,NA,TRUE,NA,NA
cg22705835,REEP3,322,13.277688252688112,1,0,1,0,1,6,0.03859312261601182,1.4134900807175823,84.2350960762839,84.2350960762839,progression_score,Ordinal progression score,0.02651715982453038,higher methylation in case/higher stage,0.02651715982453038,FALSE,TRUE,stable_secondary,4,FALSE,0.38814874694047696,0.5984470622222571,0.05219891070881011,dataset_r2_gt_disease_r2,REEP3,chr10,65332833,OpenSea,Body,NA,TRUE,NA,NA
cg23733394,intergenic/no-gene,323,12.979166272417752,1,0,0,1,1,3,0.05675448450362273,1.2459998166329902,27.86067198450682,27.86067198450682,advanced_vs_nonadvanced,Advanced vs non-advanced,-0.05497042612333857,lower methylation in case/higher stage,0.05497042612333857,FALSE,TRUE,stable_secondary,4,FALSE,0.13404163216208662,0.14921622913215696,0.01668943142984536,dataset_r2_gt_disease_r2,NA,chr1,839752,Island,NA,NA,NA,NA,NA
cg23360860,intergenic/no-gene,324,11.213489412924108,1,0,1,0,1,3,0.02177347825212602,1.6620721880906164,68.9992223747865,68.9992223747865,advanced_vs_nonadvanced,Advanced vs non-advanced,0.07117417820440736,higher methylation in case/higher stage,0.07117417820440736,FALSE,TRUE,stable_secondary,4,FALSE,0.4489419952036569,0.4591968989425231,0.07188742683845467,dataset_r2_gt_disease_r2,NA,chr11,91717555,OpenSea,NA,NA,TRUE,NA,NA
